id,total_employed,%chg_total_emp
47488,18126,0.85
47489,18440,0.851333333
47490,18472,0.846
47491,18422,0.880666667
47492,19164,0.846
47493,20896,0.816
47494,20812,0.814666667
47495,20592,0.834666667
47496,21326,0.807333333
47497,21968,0.796666667
47498,22730,0.772666667
47499,123660,0.894
47500,122376,0.898666667
47501,124730,0.936
47502,125324,0.913333333
47503,116802,0.895333333
47504,115730,0.949333333
47505,117584,0.922666667
47506,118590,0.917333333
47507,121878,0.912666667
47508,121842,0.941333333
47509,124312,0.922666667
47510,124626,0.916
47511,127574,0.905333333
47512,128486,0.918666667
47513,129618,0.895333333
47514,132812,0.872
47515,131924,0.878
47516,60952,0.959333333
47517,62220,0.948666667
47518,62234,0.958
47519,62732,0.951333333
47520,60112,0.904
47521,61932,0.968
47522,62220,0.955333333
47523,60994,0.952666667
47524,62126,0.951333333
47525,62318,0.97
47526,63330,0.969333333
47527,62196,0.974666667
47528,63296,0.964
47529,63976,0.989333333
47530,65086,0.966666667
47531,64964,0.955333333
47532,65660,0.951333333
47533,21668,0.886666667
47534,22716,0.878
47535,22150,0.908
47536,21272,0.889333333
47537,18248,0.901333333
47538,17544,0.996
47539,17162,1.002666667
47540,16910,1.009333333
47541,17554,0.983333333
47542,17834,1.021333333
47543,17952,1.003333333
47544,17526,1
47545,18236,0.986666667
47546,18842,0.998666667
47547,18548,0.980666667
47548,18366,0.959333333
47549,19350,0.925333333
47550,39668,0.898666667
47551,40448,0.895333333
47552,40334,0.922666667
47553,40072,0.906666667
47554,37730,0.882
47555,38168,0.934666667
47556,38164,0.915333333
47557,38534,0.898
47558,40506,0.888666667
47559,40340,0.908
47560,40456,0.896666667
47561,40304,0.890666667
47562,40804,0.894666667
47563,40912,0.924
47564,41478,0.907333333
47565,40550,0.903333333
47566,41640,0.896
47567,21408,1.343333333
47568,21204,1.358666667
47569,20420,1.408
47570,20028,1.412666667
47571,16392,1.498
47572,16286,1.612666667
47573,16304,1.564
47574,15606,1.596666667
47575,15690,1.626
47576,17082,1.657333333
47577,17832,1.615333333
47578,19860,1.491333333
47579,16512,1.724
47580,17070,1.789333333
47581,17476,1.727333333
47582,17184,1.734
47583,16964,1.722666667
47584,14592,1.189333333
47585,14116,1.21
47586,13920,1.252666667
47587,15170,1.159333333
47588,13230,1.155333333
47589,13010,1.262
47590,13636,1.184666667
47591,12960,1.195333333
47592,13224,1.191333333
47593,13248,1.257333333
47594,14130,1.206666667
47595,14306,1.220666667
47596,14180,1.202666667
47597,14500,1.245333333
47598,15318,1.176
47599,15548,1.179333333
47600,15120,1.15
47601,901586,0.322
47602,910106,0.322
47603,926105,0.321333333
47604,929984,0.324666667
47605,906332,0.316
47606,914655,0.318666667
47607,959260,0.328
47608,971437,0.33
47609,1006532,0.331333333
47610,1081314,0.328
47611,1157298,0.328666667
47612,1217356,0.321333333
47613,1316435,0.314666667
47614,1393711,0.311333333
47615,1447781,0.314
47616,1512561,0.31
47617,1537723,0.314666667
47618,16858,1.088
47619,16818,1.151333333
47620,16472,1.175333333
47621,16534,1.128
47622,16332,1.099333333
47623,16430,1.163333333
47624,16260,1.127333333
47625,16928,1.075333333
47626,17564,1.114
47627,16844,1.143333333
47628,16864,1.112
47629,16828,1.098666667
47630,17434,1.146666667
47631,16674,1.206666667
47632,16256,1.165333333
47633,16486,1.132
47634,16600,1.198666667
47635,128378,0.781333333
47636,129728,0.779333333
47637,130608,0.792666667
47638,131712,0.784666667
47639,121232,0.756666667
47640,129850,0.793333333
47641,131608,0.782
47642,132490,0.776666667
47643,135350,0.786666667
47644,136980,0.789333333
47645,137834,0.787333333
47646,135402,0.788
47647,139976,0.781333333
47648,141142,0.782666667
47649,141756,0.781333333
47650,140086,0.779333333
47651,143534,0.797333333
47652,339542,1.148666667
47653,345500,1.174666667
47654,310754,0.458666667
47655,321493,0.448666667
47656,339384,1.097333333
47657,344704,1.112
47658,365990,1.117333333
47659,363316,1.095333333
47660,370710,1.130666667
47661,367106,1.128666667
47662,380552,1.106
47663,379146,1.110666667
47664,383448,1.144
47665,376582,1.146666667
47666,386750,1.145333333
47667,377258,1.141333333
47668,379890,1.172
47669,50300,1.276666667
47670,52024,1.311333333
47671,52064,1.316666667
47672,52372,1.282
47673,50160,1.231333333
47674,51100,1.285333333
47675,51184,1.273333333
47676,49448,1.28
47677,50786,1.321333333
47678,51604,1.348666667
47679,51096,1.318666667
47680,50072,1.326666667
47681,51622,1.353333333
47682,51250,1.392666667
47683,50782,1.37
47684,50224,1.363333333
47685,50996,1.400666667
47686,1398,1.95
47687,2199,1.706666667
47688,2419,1.737333333
47689,1803,1.855333333
47690,2206,1.679333333
47691,2676,1.567333333
47692,2019,1.706666667
47693,1677,1.797333333
47694,2588,1.546
47695,2672,1.552
47696,1818,1.836
47697,1832,2.868666667
47698,2838,2.078666667
47699,3050,2.013333333
47700,2096,2.565333333
47701,1800,2.804666667
47702,2604,2.237333333
47703,775782,1.767333333
47704,801042,1.763333333
47705,806216,1.759333333
47706,810288,1.780666667
47707,767096,1.676
47708,805606,1.634
47709,823824,1.679333333
47710,790770,1.73
47711,816368,1.724666667
47712,819846,1.734
47713,822992,1.742666667
47714,806704,1.748666667
47715,838356,1.74
47716,842536,1.742
47717,843482,1.750666667
47718,841046,1.746666667
47719,869382,1.735333333
47720,46306,1.075333333
47721,47540,1.106666667
47722,46866,1.13
47723,47384,1.109333333
47724,44970,1.107333333
47725,44676,1.188666667
47726,45160,1.146
47727,44206,1.128666667
47728,47316,1.136666667
47729,46912,1.155333333
47730,47992,1.118
47731,47692,1.108666667
47732,49818,1.131333333
47733,49248,1.151333333
47734,49984,1.116666667
47735,51358,1.087333333
47736,53810,1.107333333
47737,19122,1.090666667
47738,20312,1.160666667
47739,18938,1.219333333
47740,19112,1.118666667
47741,19316,1.100666667
47742,20246,1.165333333
47743,20056,1.102
47744,19512,1.085333333
47745,20676,1.092666667
47746,20470,1.142
47747,20230,1.091333333
47748,20342,1.058666667
47749,21146,1.1
47750,20914,1.123333333
47751,21584,1.038
47752,21706,1.019333333
47753,22086,1.021333333
47754,11320,1.504
47755,16656,1.326
47756,17112,1.346666667
47757,13504,1.426666667
47758,12792,1.48
47759,15678,1.372
47760,13062,1.469333333
47761,11336,1.506666667
47762,16630,1.406666667
47763,17018,1.408
47764,13796,1.438666667
47765,11790,1.481333333
47766,17932,1.296666667
47767,18096,1.342666667
47768,14720,1.376666667
47769,11624,1.52
47770,16044,1.384
47771,30808,1.22
47772,39344,1.159333333
47773,40144,1.173333333
47774,35442,1.178
47775,30766,1.237333333
47776,37548,1.158666667
47777,35376,1.151333333
47778,32616,1.144666667
47779,41160,1.133333333
47780,41724,1.145333333
47781,38036,1.135333333
47782,35284,1.152
47783,44786,1.105333333
47784,44422,1.133333333
47785,40128,1.116
47786,36706,1.143333333
47787,44680,1.103333333
47788,115316,1.297333333
47789,116956,1.376
47790,117542,1.397333333
47791,123274,1.340666667
47792,114122,1.290666667
47793,119880,1.299333333
47794,127428,1.279333333
47795,125548,1.26
47796,129104,1.311333333
47797,129920,1.33
47798,135666,1.308666667
47799,135896,1.271333333
47800,136710,1.332
47801,136992,1.33
47802,142262,1.268666667
47803,141836,1.298
47804,142392,1.34
47805,22154,0.943333333
47806,20378,0.472
47807,22942,1.006
47808,20603,0.466666667
47809,22706,0.932
47810,23472,0.979333333
47811,23736,0.936
47812,23702,0.906666667
47813,24554,0.943333333
47814,24676,0.97
47815,24914,0.919333333
47816,25590,0.91
47817,26174,0.94
47818,26214,0.962
47819,27630,0.907333333
47820,26334,0.913333333
47821,26738,0.956666667
47822,19490,1.020666667
47823,22428,0.998
47824,23926,1.014
47825,21034,1.011333333
47826,20476,1.011333333
47827,23158,1.030666667
47828,21482,1.015333333
47829,20766,1.007333333
47830,24342,1.002666667
47831,24630,1.030666667
47832,22806,0.982666667
47833,21872,1.008
47834,24308,0.989333333
47835,25590,1.000666667
47836,23584,0.992
47837,22322,1.014666667
47838,25224,0.982
47839,27744,1.019333333
47840,28968,1.023333333
47841,29282,1.058666667
47842,29104,1.01
47843,28022,0.976666667
47844,28298,1.012666667
47845,28962,1.004
47846,28596,0.988
47847,29598,1.034
47848,29048,1.036666667
47849,29470,1.020666667
47850,29706,0.999333333
47851,30900,1.031333333
47852,30896,1.028666667
47853,30856,1.030666667
47854,30610,1.028666667
47855,31704,1.059333333
47856,15144,0.913333333
47857,15596,0.961333333
47858,15344,0.964
47859,15578,0.951333333
47860,15530,0.93
47861,15492,0.926
47862,15796,0.892666667
47863,16206,0.909333333
47864,17066,0.955333333
47865,16792,0.946
47866,16998,0.906666667
47867,17086,0.945333333
47868,16764,0.898666667
47869,17286,0.946
47870,17786,0.942
47871,17634,0.941333333
47872,17876,0.941333333
47873,1298,0.438666667
47874,1412,0.442
47875,1404,0.454
47876,1321,0.436666667
47877,1348,0.411333333
47878,1391,0.521333333
47879,1379,0.418
47880,1297,0.425333333
47881,1372,0.424666667
47882,1451,0.448666667
47883,1491,0.404666667
47884,1862,1.276666667
47885,1986,1.242666667
47886,1952,1.302666667
47887,1890,1.31
47888,1758,1.33
47889,1850,1.308666667
47890,4022,1.190666667
47891,5672,1.058
47892,7078,0.936
47893,4614,1.174
47894,5364,1.063333333
47895,6948,0.974
47896,4800,1.171333333
47897,4364,1.139333333
47898,6574,0.985333333
47899,7972,0.885333333
47900,5280,1.102
47901,4760,1.116
47902,6384,1.014
47903,7298,0.939333333
47904,4986,1.131333333
47905,4740,1.130666667
47906,6542,0.979333333
47907,4240832,1.086
47908,4317962,1.112666667
47909,4333978,1.095333333
47910,4402248,1.089333333
47911,4076498,1.077333333
47912,4211746,1.075333333
47913,4336504,1.069333333
47914,4331576,1.069333333
47915,4399940,1.081333333
47916,4444008,1.09
47917,4528664,1.078666667
47918,4527352,1.08
47919,4607408,1.084
47920,4666000,1.092666667
47921,4708432,1.079333333
47922,4650778,1.082666667
47923,4722822,1.091333333
47924,24544,1.688666667
47925,27278,1.646666667
47926,27012,1.638
47927,25690,1.704666667
47928,22872,1.677333333
47929,23398,1.750666667
47930,23078,1.742666667
47931,22660,1.690666667
47932,25414,1.666
47933,25452,1.704666667
47934,25012,1.722666667
47935,24492,1.690666667
47936,26426,1.689333333
47937,26118,1.691333333
47938,25974,1.726
47939,25126,1.692666667
47940,27996,1.618
47941,48670,1.736
47942,49664,1.770666667
47943,48368,1.804
47944,48988,1.768666667
47945,49090,1.612
47946,49494,1.691333333
47947,51304,1.659333333
47948,50742,1.651333333
47949,52400,1.688666667
47950,51990,1.726666667
47951,53766,1.690666667
47952,53676,1.662666667
47953,55010,1.660666667
47954,54714,1.717333333
47955,55818,1.718
47956,55624,1.703333333
47957,56474,1.706
47958,53186,1.165333333
47959,54464,1.202666667
47960,54554,1.212666667
47961,54804,1.168
47962,52950,1.124666667
47963,54096,1.172666667
47964,55428,1.142
47965,54916,1.127333333
47966,55518,1.184
47967,55858,1.196666667
47968,55944,1.19
47969,55862,1.166666667
47970,58036,1.198666667
47971,57872,1.218
47972,57888,1.215333333
47973,57696,1.188666667
47974,59044,1.222
47975,187872,0.623333333
47976,156756,0.680666667
47977,163280,0.684666667
47978,166844,0.66
47979,123836,0.705333333
47980,143184,0.702
47981,155252,0.661333333
47982,172586,0.626666667
47983,163296,0.653333333
47984,159486,0.678
47985,164612,0.652
47986,185708,0.613333333
47987,174388,0.642666667
47988,170332,0.66
47989,175192,0.632
47990,201728,0.606
47991,180056,0.636666667
47992,96206,1.596
47993,99330,1.575333333
47994,100704,1.554
47995,100120,1.557333333
47996,97312,1.456666667
47997,109064,1.392666667
47998,113924,1.373333333
47999,112776,1.377333333
48000,114642,1.388666667
48001,117244,1.392666667
48002,118882,1.372666667
48003,114162,1.418
48004,115562,1.446
48005,115748,1.485333333
48006,117960,1.448666667
48007,115886,1.484
48008,116374,1.5
48009,76768,1.189333333
48010,78860,1.242666667
48011,78558,1.262
48012,77552,1.228
48013,70174,1.214
48014,70598,1.270666667
48015,71860,1.214666667
48016,71712,1.197333333
48017,76112,1.234
48018,76700,1.244666667
48019,76434,1.211333333
48020,77196,1.18
48021,80852,1.209333333
48022,82214,1.23
48023,83452,1.171333333
48024,81920,1.163333333
48025,86614,1.181333333
48026,1481554,0.823333333
48027,1500480,0.818666667
48028,1513980,0.816
48029,1542032,0.811333333
48030,1457780,0.794
48031,1525316,0.808666667
48032,1591180,0.799333333
48033,1593680,0.796
48034,1629910,0.792
48035,1649786,0.792666667
48036,1690782,0.794666667
48037,1685854,0.796666667
48038,1719676,0.792666667
48039,1720160,0.794
48040,1749018,0.796666667
48041,1727550,0.801333333
48042,1745722,0.806
48043,58146,0.91
48044,61786,0.954
48045,63400,0.956
48046,61968,0.941333333
48047,57662,0.926
48048,63276,0.962666667
48049,63562,0.939333333
48050,62676,0.886
48051,66160,0.941333333
48052,67278,0.956666667
48053,67916,0.960666667
48054,66808,0.872666667
48055,70100,0.923333333
48056,71250,0.942
48057,71320,0.913333333
48058,70422,0.868
48059,71478,0.884666667
48060,409026,0.848
48061,416804,0.847333333
48062,419454,0.85
48063,430750,0.858666667
48064,399060,0.81
48065,424600,0.825333333
48066,448630,0.835333333
48067,444184,0.824
48068,456062,0.832666667
48069,457882,0.830666667
48070,469698,0.849333333
48071,469986,0.832666667
48072,479890,0.841333333
48073,476454,0.84
48074,491344,0.853333333
48075,491516,0.838666667
48076,501326,0.846
48077,5438,1.644
48078,6836,1.577333333
48079,7016,1.577333333
48080,6710,1.524
48081,6158,1.528
48082,6994,1.513333333
48083,6482,1.528666667
48084,5882,1.596666667
48085,7264,1.496
48086,7406,1.472
48087,6468,1.517333333
48088,6002,1.631333333
48089,7488,1.484666667
48090,7730,1.500666667
48091,7054,1.548666667
48092,6426,1.616
48093,8050,1.585333333
48094,644772,1.402
48095,653726,1.44
48096,655162,1.408
48097,663286,1.412
48098,623604,1.410666667
48099,643694,1.402666667
48100,661284,1.432
48101,666284,1.442
48102,674132,1.475333333
48103,677922,1.477333333
48104,689478,1.476
48105,691152,1.458
48106,696228,1.484666667
48107,700320,1.491333333
48108,709044,1.507333333
48109,707892,1.5
48110,720570,1.508666667
48111,190600,0.685333333
48112,196798,0.684
48113,195700,0.692666667
48114,195252,0.706
48115,177880,0.712666667
48116,183382,0.722
48117,200690,0.744
48118,233720,0.699333333
48119,247396,0.698
48120,280600,0.672666667
48121,314140,0.661333333
48122,396764,0.616666667
48123,440458,0.608666667
48124,474582,0.608
48125,492364,0.632
48126,511590,0.632666667
48127,514450,0.642
48128,86738,0.787333333
48129,90282,0.775333333
48130,92162,0.770666667
48131,89128,0.772
48132,75116,0.786666667
48133,83918,0.794
48134,85322,0.770666667
48135,81230,0.777333333
48136,87440,0.759333333
48137,87682,0.764666667
48138,89638,0.762
48139,86678,0.774
48140,90948,0.766
48141,90508,0.771333333
48142,90932,0.767333333
48143,90390,0.769333333
48144,93168,0.766666667
48145,104066,0.881333333
48146,104050,0.894666667
48147,104072,0.892
48148,105188,0.896
48149,84090,0.929333333
48150,91854,0.926
48151,92754,0.911333333
48152,90302,0.904666667
48153,93794,0.916
48154,95794,0.904
48155,96478,0.914666667
48156,95122,0.912
48157,97944,0.918666667
48158,99380,0.909333333
48159,100408,0.896666667
48160,98294,0.897333333
48161,100368,0.906
48162,62068,1.104
48163,63822,1.101333333
48164,64070,1.084
48165,64892,1.079333333
48166,54872,1.104666667
48167,59546,1.094666667
48168,60994,1.068
48169,59786,1.067333333
48170,61468,1.082666667
48171,60616,1.079333333
48172,61468,1.096
48173,60658,1.093333333
48174,62692,1.095333333
48175,63686,1.104
48176,63428,1.092666667
48177,62452,1.091333333
48178,63868,1.085333333
48179,608428,1.210666667
48180,616406,1.205333333
48181,619316,1.19
48182,620584,1.202
48183,522220,1.233333333
48184,562566,1.194666667
48185,577572,1.204
48186,567598,1.194666667
48187,584784,1.180666667
48188,596470,1.26
48189,606426,1.28
48190,596600,1.292
48191,609098,1.247333333
48192,610596,1.218666667
48193,615794,1.237333333
48194,608738,1.242
48195,619546,1.232
48196,5445,1.291333333
48197,5779,1.244666667
48198,5787,1.278666667
48199,5723,1.282
48200,4840,1.34
48201,5493,1.29
48202,5197,1.304
48203,5105,1.286666667
48204,5549,1.247333333
48205,5452,1.262666667
48206,5287,1.283333333
48207,5281,1.292
48208,3501,1.129333333
48209,3502,1.128
48210,3482,1.098
48211,3472,1.078
48212,3565,1.092666667
48213,60802,0.832
48214,61918,0.838666667
48215,61360,0.834666667
48216,63118,0.828666667
48217,59838,0.802
48218,60270,0.807333333
48219,62014,0.816666667
48220,60900,0.810666667
48221,62380,0.812666667
48222,62684,0.808666667
48223,63234,0.818666667
48224,60300,0.83
48225,61700,0.83
48226,63312,0.811333333
48227,62900,0.814
48228,61344,0.818666667
48229,61772,0.828
48230,106886,1.735333333
48231,109358,1.732666667
48232,107370,1.74
48233,109374,1.768
48234,96908,1.698
48235,100430,1.643333333
48236,104018,1.665333333
48237,103132,1.661333333
48238,105382,1.646666667
48239,98004,1.166
48240,99224,1.182
48241,96708,1.207333333
48242,99318,1.272
48243,101382,1.446
48244,101826,1.460666667
48245,101258,1.453333333
48246,104752,1.429333333
48247,5513,0.557333333
48248,6789,0.548
48249,7676,0.544
48250,6301,0.564666667
48251,5023,0.590666667
48252,6841,0.563333333
48253,5805,0.571333333
48254,4655,0.598
48255,6028,0.567333333
48256,7030,0.548
48257,5727,0.57
48258,5028,0.561333333
48259,6398,0.547333333
48260,7281,0.52
48261,6097,0.537333333
48262,5284,0.552666667
48263,6711,0.532
48264,75392,0.860666667
48265,69784,0.896
48266,71922,0.846666667
48267,71818,0.886
48268,49548,0.982
48269,60618,0.89
48270,63860,0.887333333
48271,66410,0.849333333
48272,65050,0.885333333
48273,67598,0.834
48274,68604,0.868
48275,72826,0.834666667
48276,69284,0.867333333
48277,71576,0.832666667
48278,73198,0.850666667
48279,76970,0.816666667
48280,71400,0.856
48281,45726,1.262666667
48282,47612,1.208666667
48283,48140,1.17
48284,47202,1.27
48285,39878,1.21
48286,41320,1.204
48287,43028,1.23
48288,42272,1.216666667
48289,45142,1.186
48290,46186,1.133333333
48291,45328,1.222
48292,43654,1.230666667
48293,45368,1.183333333
48294,47002,1.142
48295,45772,1.222666667
48296,44994,1.226
48297,47708,1.178666667
48298,66020,1.094666667
48299,65538,1.095333333
48300,64460,1.068666667
48301,64978,1.079333333
48302,52156,1.142666667
48303,57888,1.12
48304,59698,1.122
48305,59212,1.111333333
48306,61746,1.098666667
48307,62852,1.073333333
48308,62560,1.132
48309,61892,1.126666667
48310,63778,1.141333333
48311,63748,1.116
48312,63630,1.157333333
48313,64018,1.140666667
48314,64526,1.136
48315,162560,0.943333333
48316,159414,0.952
48317,158676,0.961333333
48318,161452,0.971333333
48319,129104,0.983333333
48320,141662,0.981333333
48321,145244,0.962666667
48322,143880,0.954666667
48323,146278,0.957333333
48324,147868,0.956666667
48325,150254,0.958
48326,149412,0.948666667
48327,148672,0.966666667
48328,149072,0.972
48329,151584,0.971333333
48330,151550,0.952666667
48331,149130,0.963333333
48332,200220,1.525333333
48333,200952,1.543333333
48334,202356,1.548
48335,205148,1.536
48336,173966,1.561333333
48337,186068,1.554666667
48338,189362,1.536666667
48339,185890,1.571333333
48340,188648,1.585333333
48341,190752,1.595333333
48342,193260,1.598666667
48343,193708,1.592
48344,193792,1.626
48345,197020,1.638
48346,198216,1.633333333
48347,198708,1.626
48348,198284,1.652666667
48349,134254,0.779333333
48350,124784,0.818
48351,123306,0.795333333
48352,128828,0.789333333
48353,100312,0.832666667
48354,108340,0.835333333
48355,112474,0.802666667
48356,112650,0.795333333
48357,110522,0.818
48358,112634,0.808666667
48359,116468,0.816
48360,119646,0.802666667
48361,115336,0.828
48362,116708,0.82
48363,119454,0.815333333
48364,122808,0.794666667
48365,118004,0.820666667
48366,139442,1.452
48367,138266,1.501333333
48368,139504,1.486666667
48369,138680,1.479333333
48370,114852,1.512
48371,127098,1.440666667
48372,130980,1.438666667
48373,131042,1.426
48374,131518,1.45
48375,135554,1.430666667
48376,134134,1.448666667
48377,139232,1.402666667
48378,136616,1.448666667
48379,138548,1.460666667
48380,138280,1.446
48381,141484,1.419333333
48382,136934,1.475333333
48383,39830,0.860666667
48384,40486,0.862
48385,38820,0.839333333
48386,38346,0.877333333
48387,34064,0.888
48388,34280,0.93
48389,34594,0.908666667
48390,33608,0.904666667
48391,34724,0.9
48392,33424,0.888666667
48393,34570,0.907333333
48394,34744,0.904
48395,35350,0.911333333
48396,34582,0.875333333
48397,34538,0.922
48398,33366,0.926
48399,34170,0.921333333
48400,88634,0.805333333
48401,89804,0.810666667
48402,87594,0.782666667
48403,89738,0.808666667
48404,85710,0.786
48405,88072,0.778
48406,90010,0.798
48407,89636,0.784
48408,91582,0.793333333
48409,90186,0.762
48410,92272,0.801333333
48411,92826,0.788
48412,94568,0.804
48413,92318,0.774666667
48414,93742,0.816
48415,96042,0.793333333
48416,97976,0.81
48417,724170,0.654
48418,733736,0.658
48419,730496,0.64
48420,751062,0.656
48421,713416,0.646666667
48422,729270,0.64
48423,752388,0.650666667
48424,741088,0.65
48425,756278,0.646666667
48426,755414,0.632
48427,777820,0.642666667
48428,785342,0.638666667
48429,806184,0.637333333
48430,813270,0.630666667
48431,831002,0.636666667
48432,829154,0.642
48433,835210,0.642666667
48434,85180,1.124
48435,86176,1.132
48436,83180,1.100666667
48437,86448,1.150666667
48438,78678,1.094666667
48439,79096,1.092666667
48440,83450,1.12
48441,84376,1.107333333
48442,86130,1.106666667
48443,84126,1.096
48444,87112,1.137333333
48445,85994,1.130666667
48446,86984,1.136666667
48447,85380,1.110666667
48448,88516,1.152666667
48449,87516,1.132666667
48450,88176,1.133333333
48451,23214,1.261333333
48452,23122,1.297333333
48453,21882,1.298666667
48454,23194,1.306666667
48455,21904,1.286666667
48456,20802,1.331333333
48457,21540,1.332
48458,21752,1.319333333
48459,21504,1.351333333
48460,20570,1.312666667
48461,21620,1.336
48462,21424,1.345333333
48463,21562,1.358666667
48464,21014,1.340666667
48465,21206,1.378
48466,21254,1.364
48467,22088,1.337333333
48468,17381,0.446
48469,17849,0.449333333
48470,18225,0.448666667
48471,18656,0.446
48472,19245,0.451333333
48473,19646,0.465333333
48474,20824,0.68
48475,20438,0.447333333
48476,21284,0.679333333
48477,21156,0.669333333
48478,20375,0.447333333
48479,11862,0.881333333
48480,11914,0.88
48481,11676,0.859333333
48482,11826,0.868666667
48483,18158,0.710666667
48484,18206,0.714666667
48485,61726,0.76
48486,65612,0.750666667
48487,66518,0.724666667
48488,66384,0.75
48489,60494,0.74
48490,63730,0.731333333
48491,64426,0.75
48492,63082,0.746
48493,66298,0.74
48494,66776,0.722
48495,66564,0.748666667
48496,63252,0.754
48497,66358,0.758
48498,66092,0.734666667
48499,65622,0.760666667
48500,63676,0.76
48501,66162,0.764666667
48502,17888,1.579333333
48503,18060,1.6
48504,17786,1.513333333
48505,17760,1.484666667
48506,16740,1.409333333
48507,16824,1.47
48508,16678,1.448666667
48509,16688,1.444
48510,16886,1.455333333
48511,16438,1.452
48512,16658,1.436666667
48513,16778,1.446
48514,16968,1.465333333
48515,17056,1.474
48516,17014,1.468
48517,16306,1.493333333
48518,16462,1.5
48519,56138,1.444
48520,55598,1.414666667
48521,55016,1.438666667
48522,56492,1.460666667
48523,49264,1.309333333
48524,51146,1.340666667
48525,52056,1.4
48526,50164,1.416666667
48527,50336,1.379333333
48528,49784,1.376666667
48529,51814,1.428666667
48530,49226,1.317333333
48531,48978,1.269333333
48532,48546,1.254666667
48533,49924,1.243333333
48534,49394,1.245333333
48535,49652,1.229333333
48536,18684,1.156666667
48537,19008,1.15
48538,18684,1.193333333
48539,19000,1.166666667
48540,18078,1.122666667
48541,18180,1.211333333
48542,18904,1.134666667
48543,17872,1.154666667
48544,18674,1.168666667
48545,18318,1.188
48546,18874,1.178
48547,17656,1.206
48548,18610,1.191333333
48549,18524,1.212
48550,18886,1.184
48551,18084,1.204
48552,18340,1.205333333
48553,38086,0.896666667
48554,39250,0.898
48555,37900,0.867333333
48556,38178,0.899333333
48557,35234,0.902
48558,36782,0.882
48559,37370,0.893333333
48560,36782,0.886666667
48561,38194,0.889333333
48562,37548,0.852666667
48563,37844,0.886666667
48564,37052,0.903333333
48565,38406,0.907333333
48566,37952,0.868666667
48567,38384,0.898
48568,38048,0.896
48569,39264,0.900666667
48570,6504,1.245333333
48571,6182,1.262666667
48572,5936,1.208666667
48573,6162,1.256
48574,5962,1.176
48575,5890,1.25
48576,5934,1.258666667
48577,5776,1.249333333
48578,5872,1.252
48579,5604,1.212
48580,5988,1.266
48581,5992,1.265333333
48582,5820,1.242
48583,5722,1.216
48584,6208,1.264666667
48585,6630,1.190666667
48586,6570,1.198666667
48587,48546,1.222
48588,48518,1.224666667
48589,47700,1.180666667
48590,50074,1.197333333
48591,45554,1.174
48592,45186,1.142666667
48593,46956,1.140666667
48594,46788,1.162
48595,46900,1.183333333
48596,45514,1.124
48597,47736,1.190666667
48598,46836,1.212
48599,48156,1.185333333
48600,46612,1.119333333
48601,48400,1.168
48602,48026,1.18
48603,48186,1.21
48604,38350,1.172666667
48605,39324,1.199333333
48606,38868,1.183333333
48607,40074,1.191333333
48608,38634,1.088666667
48609,39570,1.164666667
48610,41102,1.152666667
48611,40114,1.126666667
48612,40108,1.146666667
48613,39942,1.151333333
48614,41714,1.168
48615,40872,1.171333333
48616,41930,1.189333333
48617,40132,1.167333333
48618,40900,1.202
48619,40332,1.196666667
48620,41514,1.188666667
48621,308544,0.992
48622,311986,1.003333333
48623,308690,0.963333333
48624,321300,0.978
48625,288042,0.964
48626,296280,0.927333333
48627,312340,0.966
48628,307256,0.971333333
48629,310010,0.976
48630,308700,0.956666667
48631,320488,0.948666667
48632,314102,0.950666667
48633,319686,0.949333333
48634,319952,0.952666667
48635,325874,0.960666667
48636,320716,0.949333333
48637,323506,0.966
48638,117220,0.715333333
48639,119064,0.723333333
48640,117066,0.708
48641,119262,0.724
48642,114412,0.702
48643,114676,0.707333333
48644,116362,0.726
48645,114826,0.724666667
48646,115130,0.732666667
48647,114154,0.714666667
48648,117196,0.734666667
48649,112094,0.752666667
48650,116340,0.752
48651,116614,0.723333333
48652,117412,0.745333333
48653,113334,0.748666667
48654,115348,0.746666667
48655,97096,0.893333333
48656,100110,0.876
48657,96032,0.837333333
48658,99100,0.875333333
48659,86400,0.868666667
48660,88338,0.849333333
48661,92440,0.874
48662,90230,0.875333333
48663,91198,0.860666667
48664,88832,0.836
48665,91572,0.868666667
48666,92002,0.875333333
48667,95820,0.866666667
48668,93694,0.829333333
48669,96484,0.862
48670,95066,0.857333333
48671,96418,0.85
48672,28338,1.264666667
48673,29026,1.271333333
48674,28648,1.25
48675,29134,1.251333333
48676,27216,1.220666667
48677,27210,1.226666667
48678,27692,1.253333333
48679,27510,1.254666667
48680,28118,1.260666667
48681,27180,1.256666667
48682,27934,1.282666667
48683,27608,1.278666667
48684,28388,1.283333333
48685,27812,1.308666667
48686,27626,1.3
48687,27534,1.293333333
48688,28188,1.287333333
48689,16066,0.8
48690,16106,0.812
48691,15850,0.82
48692,15902,0.807333333
48693,15446,0.793333333
48694,16086,0.818666667
48695,16158,0.794666667
48696,16148,0.777333333
48697,16020,0.788
48698,15906,0.785333333
48699,16214,0.794
48700,16222,0.797333333
48701,15784,0.821333333
48702,15682,0.816666667
48703,15654,0.834
48704,15400,0.815333333
48705,15712,0.807333333
48706,28066,1.040666667
48707,28120,0.990666667
48708,27416,1.006666667
48709,28650,1.186
48710,26838,0.952666667
48711,26046,0.984
48712,26938,1.156666667
48713,25640,1.014666667
48714,25916,0.998
48715,25092,1.030666667
48716,26008,1.182
48717,25286,1.068
