id,area_code,establishments,total_employed,total_wages,taxable_wage
735,18047,704,26120,74238896,39047374
736,18049,944,36644,118721746,61858616
737,18051,1512,128674,526669656,309083306
738,18053,2398,161968,558773964,264948046
739,18055,1122,37604,113678230,50022894
740,18057,20038,863132,4359006154,1877313196
741,18059,3260,154648,612471100,297797862
742,18061,1388,61304,195298534,104330604
743,18063,7126,443996,1554301928,869095342
744,18065,1664,78378,247826962,136256142
745,18067,3492,225160,996516148,431558314
746,18069,1766,80792,267700774,145097288
747,18071,1960,133850,557543314,298495584
748,18073,1672,69940,240582034,132942782
749,18075,832,40194,130501378,79589424
750,18077,1344,74734,257296074,126911584
751,18079,814,45070,147915424,90297350
752,18081,7018,340800,1157361512,640676278
753,18083,1880,103234,354376062,166391448
754,18085,3978,228394,1101091062,491844876
755,18087,1856,81808,292126670,178591162
756,18089,21338,1109846,4569572078,1988699622
757,18091,4630,238530,836795480,425201046
758,18093,1766,81868,302325198,150199486
759,18095,4532,237770,801091844,397387540
760,18097,50052,3575446,19766692992,6989768554
761,18099,2138,108726,359537348,204103228
762,18101,502,47186,267749060,39236288
763,18103,1206,52714,172391024,80871958
764,18105,6220,340127,1329799347,564151640
765,18107,1720,89972,344382860,177387076
766,18109,2566,91408,303924466,161204582
767,18111,596,19466,62306932,36064902
768,18113,1820,108172,373097260,224540062
769,18115,172,7332,19087744,11513526
770,18117,742,46462,131651806,88315546
771,18119,636,30634,113545380,59103320
772,18121,620,17958,49720294,24383596
773,18123,740,39156,129397854,68365570
774,18125,378,16132,67103462,28172734
775,18127,7688,362232,1372911736,673817778
776,18129,1036,52322,272467568,118692144
777,18131,722,28922,113715600,54373766
778,18133,1472,78742,246910484,128329644
779,18135,1014,38066,124063144,64597520
780,18137,1460,73806,267000734,146629962
781,18139,830,28960,95573740,50574990
782,18141,11794,726386,2841393840,1230526454
783,18143,828,49042,164492104,95172318
784,18145,1952,109356,406311520,224675210
785,18147,946,36594,144353790,72719850
786,18149,644,24410,67269882,39555358
787,18151,1982,95650,300966164,178223986
788,18153,772,33104,120417842,51384088
789,18155,302,12202,34631870,19340476
790,18157,7640,461516,1900837522,874821122
791,18159,638,31590,128484952,64916448
792,18161,282,7592,20027216,10971364
793,18163,9724,641702,2544546906,1192176926
794,18165,610,25684,115073770,51458650
795,18167,4798,281524,1029917860,446240894
796,18169,1544,71340,239956300,117704960
797,18171,288,11164,40907666,20661204
798,18173,2436,98870,409618742,199280022
799,18175,960,35788,107459336,61139218
800,18177,2862,178458,604439706,281921482
801,18179,1272,63376,211753604,125988310
802,18181,1330,54984,182426394,105419668
803,18183,1428,79074,295487390,156200332
804,18999,37076,453346,2780066082,1243711736
805,19001,630,17146,54009796,42971350
806,19003,314,7424,23992856,14597678
807,19005,936,29496,88994380,66969068
808,19007,736,26250,81388610,59386022
809,19009,454,10546,33462964,23649638
810,19011,1358,34906,117380926,81498554
811,19013,7748,434730,1754970154,1179805214
812,19015,1476,52204,188479696,122353514
813,19017,1424,58060,210518142,131762936
814,19019,1272,39842,132176900,90134132
815,19021,1334,67436,239707526,179612268
816,19023,848,20078,63868794,49142514
817,19025,630,16528,51400378,30461992
818,19027,1930,66474,224182724,153845868
819,19029,1108,34166,108613814,70468202
820,19031,1166,30632,98733890,70303256
821,19033,3336,146374,522295028,358407748
822,19035,910,28898,102970568,67266686
823,19037,886,28414,97226654,77484464
824,19039,474,26862,90375304,65873612
825,19041,1464,50368,174689478,119029280
826,19043,1260,37802,122407074,88599572
827,19045,2838,118896,428678296,316023686
828,19047,1006,40120,152478594,110251570
829,19049,5602,277300,1516926428,1079178830
830,19051,488,12180,40357658,24887874
831,19053,454,14662,40668886,22910246
832,19055,1202,39094,148968610,106430708
833,19057,2728,123340,448090586,305909858
834,19059,1804,53714,183832826,143264526
835,19061,6740,347412,1378742006,997261174
836,19063,652,21920,70481448,46442278
837,19065,1368,41372,125701270,82109914
838,19067,982,33560,130732916,106029840
839,19069,760,22428,76453592,58703732
840,19071,566,14506,55192262,46728950
841,19073,638,20132,69352816,51008850
842,19075,758,23598,90109616,63876422
843,19077,732,18274,63857460,41188778
844,19079,970,34148,119309828,86814820
845,19081,758,36806,138445342,118185950
846,19083,1346,39972,138236558,93906188
847,19085,884,23892,76737464,51378694
848,19087,1238,54384,194699660,143528550
849,19089,664,24682,76839016,57806874
850,19091,710,22112,79696492,59724204
851,19093,620,22304,91265306,67192588
852,19095,1398,58432,200369390,167467444
853,19097,1374,35852,112639450,85015148
854,19099,1888,67512,227827118,162139772
855,19101,1526,45248,159477776,111438404
856,19103,8910,412826,1719838689,951689051
857,19105,1292,35370,117463558,76288698
858,19107,634,12956,41786436,28047724
859,19109,1262,39376,145238780,107321030
860,19111,2124,90304,350284328,265952980
861,19113,14200,775302,3788353224,2678548274
862,19115,550,23024,82763350,63162016
863,19117,486,21602,83184462,61780072
864,19119,1034,26864,82028686,62928754
865,19121,1024,22228,70501874,45278806
866,19123,1278,47094,173389028,126860172
867,19125,2032,105940,468338910,337016112
868,19127,2030,98050,378548224,271775952
869,19129,800,16640,64300514,39479332
870,19131,776,24314,86204806,67296400
871,19133,594,15094,45423024,27182370
872,19135,490,21130,86599894,75229798
873,19137,750,24150,82975392,55965994
874,19139,2424,136112,586439170,460734974
875,19141,1186,38888,126382084,89436120
876,19143,508,14426,47597552,35783556
877,19145,996,32406,105675764,72698173
878,19147,690,22334,70848132,53388670
879,19149,1634,67892,294601064,229175596
880,19151,566,17870,63510334,52357774
881,19153,36696,1796404,9604911532,6268852218
882,19155,5124,236630,900501098,632533124
883,19157,1376,55962,218649202,145314458
884,19159,374,8132,24265252,14540206
885,19161,790,17382,60224406,43143712
886,19163,11604,531140,2120687050,1514208094
887,19165,862,32892,117303300,84786768
888,19167,3030,124990,442508642,345359582
889,19169,5398,231723,1003886917,644616410
890,19171,886,33230,118778096,65908768
891,19173,404,11630,36097384,29233068
892,19175,884,36222,117463216,80110026
893,19177,430,11286,33868356,25932228
894,19179,1750,94542,333503700,251005084
895,19181,2344,69800,235483400,149530170
896,19183,1600,48766,148400148,103848192
897,19185,372,11258,37004580,21405664
898,19187,2412,105312,409207746,278605720
899,19189,804,25270,80104740,62319898
900,19191,1472,59292,203208538,135822164
901,19193,6444,306796,1121291814,776563878
902,19195,486,13774,41744882,33353346
903,19197,1012,37852,140845412,99901604
904,19999,102,20482,122816158,95517172
905,20001,748,33908,100271782,85822218
906,20003,450,12446,35804028,28590198
907,20005,782,32014,107225506,66836800
908,20007,404,9452,28750494,24244590
909,20009,1818,72764,233483948,170305566
910,20011,702,35866,107285298,80274344
911,20013,662,29300,94789822,71836396
912,20015,2790,113662,375237406,285755618
913,20017,174,5474,15985994,13799610
914,20019,196,4592,10833244,8571150
915,20021,782,34656,130614424,96533646
916,20023,254,5174,15014274,11097988
917,20025,180,4706,16332838,13906878
918,20027,562,17260,44450222,37234096
919,20029,564,18772,52025744,40352304
920,20031,502,21268,110707712,60980178
921,20033,164,3578,8782570,7744422
922,20035,1488,82662,282913174,201653190
923,20037,1916,101930,316954400,212651204
924,20039,268,5336,13838890,9181326
925,20041,988,36094,104308572,85981814
926,20043,396,14050,41789732,36397098
927,20045,5996,253500,852754050,563963070
928,20047,252,5508,16880410,13785132
929,20049,164,1849,3854127,3300733
930,20051,2126,92268,297887062,167360980
931,20053,370,13372,42217410,24921190
932,20055,2142,116908,403103484,324512636
933,20057,1584,101528,407954428,274104966
934,20059,1166,55758,184354484,140297988
935,20061,1326,79704,272011788,155294188
936,20063,306,7540,22231626,19248426
937,20065,214,5350,16454044,12963808
938,20067,488,16616,58688260,41272522
939,20069,604,18078,61279320,47600512
940,20071,132,3808,10704030,9102840
941,20073,416,9486,24687546,20021462
942,20075,190,9022,28141834,25597058
943,20077,412,14114,44779660,37359164
944,20079,1466,83482,279108256,189361522
945,20081,302,10096,35288758,30304152
946,20083,146,3490,9504544,8367558
947,20085,602,25366,73333876,42886562
948,20087,718,21412,66604060,52385968
949,20089,200,4112,9701420,8422022
950,20091,45858,2103986,10949092820,6486201110
951,20093,260,8900,28591066,24877308
952,20095,470,14788,46759588,35976756
953,20097,216,6522,16154340,13141482
954,20099,938,50524,155860868,121967438
955,20101,160,2697,9434606,7418201
956,20103,2722,122838,472508286,249866392
957,20105,210,5878,19628080,14368506
958,20107,482,11884,45757190,31971278
959,20109,260,7382,20824250,17939030
960,20111,1672,90820,281111882,217000260
961,20113,1826,93168,388634930,264218684
962,20115,632,22006,57183292,40781414
963,20117,766,26994,84175304,69778450
964,20119,294,9310,35827692,26007698
965,20121,1592,50374,163365690,107668306
966,20123,512,18670,58170144,48038360
967,20125,3364,85382,272904914,193011636
968,20127,304,9168,25124084,21491090
969,20129,188,4812,13903706,11882464
970,20131,784,30410,98574082,77187832
971,20133,934,37616,118049242,95553190
972,20135,288,6652,20572824,16936896
973,20137,382,13714,45227834,28237324
974,20139,590,16300,41114916,34245018
975,20141,350,8386,24730162,19139718
976,20143,328,6134,16112339,13923933
977,20145,398,11785,38533119,20563514
978,20147,452,13964,43255072,31724536
979,20149,1268,57764,197382080,141882066
980,20151,690,27346,89790604,61513370
981,20153,244,4864,13555582,10621084
982,20155,3144,156752,505998784,361370272
983,20157,440,10762,26642398,23040684
984,20159,646,21984,71783642,53334168
985,20161,3300,147576,471696360,276771825
986,20163,388,10636,31046754,24383076
987,20165,204,6154,17031764,14636278
988,20167,572,14530,42084662,30006818
989,20169,2832,171048,576764232,395393634
990,20171,500,13424,45786342,29588164
991,20173,24792,1544444,6772672650,4214000836
992,20175,1134,64852,274120406,189765028
993,20177,9854,573334,2361102948,1182232294
994,20179,252,5996,18072188,15731894
995,20181,530,14392,40373314,32535708
996,20183,308,7820,20728680,16324654
997,20185,346,7432,19982218,15032542
998,20187,196,4511,16700376,14263886
999,20189,378,12172,45020908,34412554
1000,20191,1048,40326,122195124,103450308
1001,20193,778,24006,74287244,52007760
1002,20195,254,7582,22363446,17485044
1003,20197,338,7958,20663984,18484008
1004,20199,180,3076,8021012,6552658
1005,20201,558,12394,30880916,25192210
1006,20203,216,4619,18506264,14478697
1007,20205,458,20762,62477846,51499348
1008,20207,196,4042,9976124,8632292
1009,20209,6590,539462,2517392112,1711599010
1010,20999,4174,73125,468441108,214319976
1011,21001,816,26082,71660364,36743264
1012,21003,628,27566,84969678,49511814
1013,21005,830,29560,92828560,54354228
1014,21007,370,9496,40210702,19862630
1015,21009,2126,95714,302107854,162839402
1016,21011,390,11822,37893278,20607168
1017,21013,1108,47918,131476008,70467830
1018,21015,9168,577396,2376798720,1398217856
1019,21017,1044,40234,143133734,81883370
1020,21019,3102,145064,586284750,246616052
1021,21021,1704,84234,288379874,141433318
1022,21023,314,7414,22173176,10759260
1023,21025,632,15860,44130588,24208498
1024,21027,710,20530,60198460,30852250
1025,21029,2712,158452,541211286,352798046
1026,21031,520,16540,48634328,30004022
1027,21033,676,25926,77977662,49306258
1028,21035,2068,94982,294737524,161394364
1029,21037,4562,181078,675938830,327609398
1030,21039,248,5988,16806460,9830748
1031,21041,636,42850,220147360,111604284
1032,21043,1086,32386,91068722,50427196
1033,21045,594,23328,62900240,36216798
1034,21047,3472,185958,670712628,357267854
1035,21049,1746,88298,309370600,192793738
1036,21051,770,23768,69787568,22022074
1037,21053,500,23794,60402560,42747504
1038,21055,346,11484,30303430,16098816
1039,21057,274,12154,36434812,18979676
1040,21059,5792,272640,1007694196,508621436
1041,21061,320,9540,26730188,12139686
1042,21063,184,5380,14367690,3139270
1043,21065,436,14116,44188546,22843754
1044,21067,23024,1158934,4954878162,2114201060
1045,21069,666,18704,57855428,32959712
1046,21071,1864,62434,202598340,101957328
1047,21073,4058,188810,706114880,262351010
1048,21075,382,11846,30624064,18946652
1049,21077,270,15234,69821416,33257912
1050,21079,642,12842,35985716,20048670
1051,21081,964,30150,103373330,48485154
1052,21083,1754,68472,225251982,135345876
1053,21085,1156,47252,144909970,83957534
1054,21087,396,10876,29415730,11938384
1055,21089,1204,45304,149971674,81196820
1056,21091,366,24674,155646758,72126298
1057,21093,5860,286178,1051326668,502913582
1058,21095,964,36714,106724900,46647984
1059,21097,696,30218,107436150,60449784
1060,21099,664,29110,91174452,62392012
1061,21101,2330,112006,413664568,233686954
1062,21103,630,16348,51484650,28156236
1063,21105,200,4827,12995528,8795248
1064,21107,2138,99342,355515186,177026596
1065,21109,312,9936,26580506,12014426
1066,21111,52312,2803656,14277085500,6302226602
1067,21113,2776,102702,353064816,199031788
1068,21115,1010,30122,87213384,49010432
1069,21117,8766,407278,2137564690,831244712
1070,21119,528,12674,41583478,16649772
1071,21121,1170,47586,132534810,71388034
1072,21123,508,15070,43903976,24735272
1073,21125,3100,161672,489743124,328444524
1074,21127,530,21188,61104546,37000760
1075,21129,304,9774,29595976,17485694
1076,21131,342,9180,27140862,8835718
1077,21133,864,25630,74596386,32678710
1078,21135,422,11614,31480090,15470214
1079,21137,844,23988,69493136,36653866
1080,21139,410,15222,59691076,29315128
1081,21141,1278,53046,192227114,118683000
1082,21143,450,14614,40175304,16937474
1083,21145,4904,229128,872192606,462779546
1084,21147,494,17006,48170762,17307708
1085,21149,420,11532,35935420,21694444
1086,21151,4338,205674,705365702,344429450
1087,21153,418,11068,27534700,14999664
1088,21155,906,51224,178969576,118896832
1089,21157,1654,68128,293731614,156304952
1090,21159,360,12202,39680596,14302834
1091,21161,1074,49154,170579882,96684504
1092,21163,868,25654,84026286,41919480
1093,21165,204,5662,15826814,5950442
1094,21167,926,37364,152856776,80774436
1095,21169,390,11124,33327408,18946206
1096,21171,512,18844,56515774,30794384
1097,21173,1386,60398,201875802,124527662
1098,21175,442,17280,50754208,22568346
1099,21177,1222,47870,162427134,76610722
1100,21179,2458,98346,347781876,212096868
1101,21181,198,5074,12309294,5821684
1102,21183,858,44396,128588110,80981642
1103,21185,3448,98178,391083568,173670042
1104,21187,270,8098,32749206,12173942
1105,21189,166,3862,9649598,4328702
1106,21191,460,13614,45131154,23062474
1107,21193,1624,69170,228819232,99867308
1108,21195,2860,121400,427758508,172430122
1109,21197,500,15896,41964614,23632872
1110,21199,3410,156758,477885070,305298946
1111,21201,100,1744,4470698,1759892
1112,21203,506,23846,65368464,42586654
1113,21205,1262,60174,186877590,75152180
1114,21207,806,34250,95667738,60883068
1115,21209,2540,170036,714437030,437626330
1116,21211,2484,97318,352354176,205283824
1117,21213,1046,51346,181119740,118346174
1118,21215,648,12352,36117572,16213850
1119,21217,1474,73804,209873854,118047188
1120,21219,522,13652,38835986,22819762
1121,21221,546,17468,46629006,25403894
1122,21223,248,6806,32722722,14245238
1123,21225,670,30198,117211670,67346910
1124,21227,7892,389966,1450080584,776045906
1125,21229,600,19730,65835856,41418872
1126,21231,722,34116,88224988,59514714
1127,21233,506,17460,63384172,34447486
